date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegametime,lineray1,linefox,linedunk,linegirl,linedok
1/28/2009,New Jersey,106,Toronto,107,-2,0.69,1.47,2.82,0.07,1,1.05,1.7,-1.5,0.69,-2,-1.92,3.34,0.67
1/28/2009,New York,112,Atlanta,104,0,0.41,-1.29,-1.25,-1.34,1,-0.75,2.7,2.5,-2.53,2,0.33,-2.42,0.26
1/28/2009,New orleans,94,Denver,81,4,3.82,3.11,3.36,2.91,3,3.38,6.5,5.5,2.01,3,5.49,4.95,4.72
1/28/2009,Oklahoma City,114,Memphis,102,7,6.37,3.07,2.11,3.89,7,5.37,8.1,7.5,8.7,9,9.55,2.14,7.31
1/28/2009,Portland,88,Charlotte,74,11.5,7.48,8.41,8.48,8.34,9,5.67,8.4,7,9.18,5,7.5,10.39,8.79
1/29/2009,Orlando,99,Cleveland,88,5,3.35,1.35,1.89,0.55,4,2.28,5.2,9,2.77,8,7.1,0.85,2.32
1/29/2009,Phoenix,104,San Antonio,114,2,2.37,1.84,1.27,2.3,1.5,3.53,3.4,4,3.22,2,1.76,2.32,2.28
1/30/2009,Atlanta,105,New Jersey,88,7,6.88,8.1,7.65,8.62,7.5,6.88,8.8,10,9.61,7,6.45,6.33,7.4
1/30/2009,Cleveland,112,LA Clippers,95,15.5,18.18,19.71,18.74,20.98,16,16.57,19.6,21.5,17.79,21,19.19,18.35,17.19
1/30/2009,Denver,110,Charlotte,99,10,8.03,8.78,9.3,8.3,10,7.23,8.4,7,7.01,5,8.01,10.64,7.31
1/30/2009,Detroit,78,Boston,86,-5.5,-4.92,-5.44,-4.2,-6.89,-5,-4.84,-3.3,-7,-11.04,-11,-9.6,-3.13,-6.01
1/30/2009,Indiana,114,Miami,103,3.5,0.92,0.76,-0.04,1.54,1.5,-0.28,2.5,0.01,6.56,-3,2.95,1.62,0.75
1/30/2009,Minnesota,119,LA Lakers,132,-6.5,-5.21,-8.03,-8.34,-7.74,-7,-5.1,-2.7,-2.5,-7.06,-3,-2.85,-10.52,-5.2
1/30/2009,New orleans,87,Golden State,91,9.5,9.98,12.2,13.34,11.17,9.5,10.24,13,13,6.58,12,7.42,11.82,10.39
1/30/2009,Philadelphia,104,Washington,94,10,11.42,10.42,10.85,10.07,11.5,10.26,12.9,13,16.16,16,14.27,8.88,10.38
1/30/2009,Sacramento,88,Chicago,109,-1,-1.77,-2.3,-2.16,-2.45,-2,2.18,0.8,-2,-4.42,0.01,-3.53,-2.01,-1.18
1/30/2009,Toronto,85,Milwaukee,96,7,5.59,2.58,2.8,2.36,7,3.82,6.8,8,5.83,6,9.21,3.72,3.11
1/30/2009,Utah,110,Oklahoma City,90,10,8.87,11.36,11.61,11.24,8,8.94,11,9,1.66,6,5.23,15.15,8.88
1/31/2009,Houston,110,Golden State,93,7.5,9.16,9.96,10.44,9.52,8.5,8.72,10.2,10,9.56,8,9.11,10.79,10.37
1/31/2009,Indiana,113,New York,122,3.5,3.56,4,3.41,4.6,4,3.87,5.4,3.5,7.37,3,1.06,3.99,2.04
1/31/2009,Memphis,98,LA Lakers,115,-10.5,-10.55,-12,-12.11,-11.92,-12,-9.96,-9.1,-10.5,-10.85,-14,-15.05,-13.38,-8.72
1/31/2009,Miami,96,Dallas,111,-2,2.72,2.69,2.63,2.75,2.5,4.15,4.8,5.5,-0.15,6,4.43,0.64,1.59
1/31/2009,Milwaukee,110,Atlanta,107,1.5,1.13,0.66,-0.1,1.41,0,0.21,3.6,0.5,-1.84,1,3.46,-1.39,2.99
1/31/2009,Philadelphia,83,New Jersey,85,8,8.38,7.07,6.31,7.86,9,7.54,10.7,12,13.4,13,10.49,2.25,9.33
1/31/2009,Phoenix,111,Chicago,122,9.5,6.19,6.19,6.72,5.67,8.5,5.65,7.2,7,3.65,5,9.97,6.09,7.23
1/31/2009,Portland,122,Utah,108,9.5,4.89,5.6,5.95,5.23,8.5,2.48,6.4,7,6.68,7,10.1,1.18,6.7
1/31/2009,San Antonio,106,New orleans,93,6,3.36,2.2,3,1.53,4,0.71,5,5,1.35,3,0.76,0.67,4.09
1/31/2009,Washington,106,LA Clippers,94,4,4.2,4.09,3.25,4.82,5,3.86,6.8,6.5,3.7,6,1.59,3.3,6.26
2/1/2009,Boston,109,Minnesota,101,13,15.32,15.76,15.35,16.29,14.5,14.33,16,18.5,19.46,17,14.19,15.62,14.93
2/1/2009,Detroit,80,Cleveland,90,-4.5,-3.17,-5.71,-4.45,-7.21,-4,-3.17,-1.9,-3,-6.6,-4,-0.39,-2.3,-5.39
2/1/2009,Sacramento,122,Oklahoma City,118,1.5,1.01,2.36,3.32,1.5,1.5,4.01,2.3,-2.5,-2.12,-1,-0.88,4.42,1.01
2/1/2009,Toronto,90,Orlando,113,-6,-5.63,-6.14,-6.51,-5.78,-5.5,-4.91,-3.3,-7.5,-10.54,-9,-9.09,-3.61,-5.88
2/2/2009,Golden State,105,San Antonio,110,-4.5,-3.74,-4.72,-6.35,-3.31,-4.5,-2.06,-1.8,-3,-2.41,-6,-6.12,-3.49,-2.91
2/2/2009,Miami,119,LA Clippers,95,9.5,10.97,11.4,11.72,11.09,10.5,11.16,12.3,13.5,8.13,15,13.11,10.21,11.27
2/2/2009,New York,117,LA Lakers,126,-5.5,-4.43,-6.34,-6.19,-6.5,-5.5,-4.48,-2.1,-0.5,-7.43,-5,-4.47,-9.24,-4.41
2/2/2009,New orleans,89,Portland,97,3,3.34,2.74,3.33,2.18,3.5,3.83,5.5,3.5,4.22,0.01,-0.28,5.2,2.34
2/2/2009,Orlando,95,Dallas,105,7.5,9.24,9.35,8.69,10.01,7,9.48,11,14.5,13.12,14,8.17,6.63,8.62
2/2/2009,Phoenix,129,Sacramento,81,15.5,11.08,11.63,11.77,11.56,13,7.02,12.5,12.5,10.55,11,9.96,11.1,12.19
2/2/2009,Utah,105,Charlotte,86,7,6.66,5.93,5.61,6.26,7.5,6.64,7.1,4.5,2.83,2,9.17,12.21,5.51
2/2/2009,Washington,97,Memphis,113,4.5,4.65,4.01,3.3,4.64,5.5,4.67,7.9,6,3.18,4,4.16,2.6,5.29
2/3/2009,Cleveland,101,Toronto,83,10,12.27,13.72,13.46,14.19,11,11.61,13.5,15,14.09,11,9.14,11.76,13.29
2/3/2009,Denver,104,San Antonio,96,6,3.22,3.53,2.6,4.28,4,4.26,3.7,4,3.59,1,6.44,3.38,5.3
2/3/2009,Houston,107,Chicago,100,7.5,6.95,7.14,7.02,7.26,9,7.1,8.3,8.5,7.8,6,8.02,8.07,7.04
2/3/2009,Indiana,111,Minnesota,116,3.5,4.56,5.16,5.03,5.3,5,4.28,5.2,3.5,8.21,0.01,4.41,5.27,4.06
2/3/2009,New Jersey,99,Milwaukee,85,4.5,1.85,0.17,1.41,-1.15,3,1.17,2.8,1.5,1.24,0.01,-0.28,4.06,0.11
2/3/2009,Philadelphia,99,Boston,100,-3,-4.09,-5.61,-5.39,-5.9,-2,-4.36,-1.9,-3.5,-3.95,-6,-5.78,-7,-4.57
2/4/2009,Dallas,104,Portland,99,3.5,2.77,0.78,1.34,0.22,3,2,4.4,2.5,1.44,0.01,2.52,2.4,1.21
2/4/2009,Detroit,93,Miami,90,4.5,3.73,2.38,2.59,2.16,3.5,2.22,4.8,2,4.22,1,4.8,5.84,1.92
2/4/2009,Golden State,124,Phoenix,112,-4,-1.8,-2.87,-3.51,-2.27,-3,-1.69,1.3,-1,0.59,-4,-4.51,-2.81,-1.19
2/4/2009,Memphis,104,Houston,93,-6,-6.53,-6.88,-6.82,-6.95,-6.5,-6.64,-5,-8,-7.04,-7,-6.79,-7.64,-4.41
2/4/2009,Minnesota,86,Atlanta,94,2,-0.63,-2.16,-2.22,-2.1,-1,-0.77,2.7,0.5,-2.71,3,-2.99,-3.7,0.24
2/4/2009,New York,102,Cleveland,107,-5.5,-6.16,-7.86,-6.92,-9.03,-6,-6,-3.5,-2.5,-9.01,-5,-6.84,-7.51,-5.11
2/4/2009,New orleans,93,Chicago,107,2.5,6.99,7.93,8.25,7.64,4,7.04,8.4,8,8.3,5,8.55,9.1,8.54
2/4/2009,Oklahoma City,113,Denver,114,-1.5,-5.14,-8.55,-9.78,-7.5,-6,-4.64,-2.8,-4.5,-3.02,-5,-2.97,-7.58,-3.57
2/4/2009,Orlando,125,LA Clippers,96,13,18.84,18.42,17.99,18.89,13.5,17.41,19.8,24.5,21.4,26,23.13,16.2,18.96
2/4/2009,Toronto,107,LA Lakers,115,-7.5,-4.87,-6.58,-7.23,-5.96,-7,-4.77,-2.7,-3,-6.51,-7,-7.86,-7.49,-7.04
2/4/2009,Washington,88,New Jersey,115,2,-0.64,-1.19,-2.49,0.07,0,-0.75,1.2,-1.5,1.49,-4,1.45,-3.63,1.68
2/5/2009,Boston,109,LA Lakers,110,7,5.95,4.2,3.5,4.9,5.5,5.48,7,11,8.19,8,7.16,2.1,6.64
2/5/2009,Philadelphia,99,Indiana,94,5.5,6.6,5.01,5.11,4.92,5,5.9,9,9,7.3,9,7.77,3.35,5.85
2/5/2009,Utah,115,Dallas,87,3,2.31,2.19,1.05,3.31,3.5,3.69,3.4,3,0.88,0.01,-1.54,5.42,4.65
2/6/2009,Charlotte,97,Atlanta,102,1.5,0.37,-1.06,-1.18,-0.94,1.5,-0.93,2.6,2,0.52,1,1.37,-4.48,0.14
2/6/2009,Indiana,107,Orlando,102,-6.5,-6.18,-6.24,-6.46,-6.09,-5,-5.78,-4.6,-8.5,-7.09,-10,-4.55,-4.37,-8.28
2/6/2009,Memphis,105,LA Clippers,126,4.5,4.6,4.45,4.38,4.52,5,4.74,6.4,7,3.52,10,3.43,3.7,5.12
2/6/2009,New York,100,Boston,110,-6.5,-6.33,-7.51,-6.82,-8.3,-5.5,-6.92,-4.2,-5,-12.62,-9,-6.61,-8.34,-4.87
2/6/2009,New orleans,101,Toronto,92,3,7,7.74,8.47,7.04,6,6.87,8.2,7,9.2,5,7.76,8.78,6.75
2/6/2009,Oklahoma City,102,Portland,93,-6,-6.1,-8.28,-9.03,-7.73,-5.5,-3.67,-3.7,-6.5,-2.86,-8,-6.86,-7.33,-5.29
2/6/2009,Phoenix,115,Golden State,105,10.5,7.67,8.23,8.74,7.74,9.5,6.74,8.1,7,5.41,8,10.36,8.81,6.82
2/6/2009,Sacramento,107,Utah,111,-2.5,-6.44,-6.72,-5.41,-8.22,-3,-3.71,-5.7,-11.5,-4.3,-11,-3.97,-7.73,-5.4
2/6/2009,Washington,103,Denver,124,-7,-7.66,-8.41,-9.45,-7.48,-6,-6.41,-5.2,-9.5,-6.3,-13,-10.53,-7.12,-6.64
2/7/2009,Atlanta,97,LA Clippers,121,7.5,11.83,12.85,12.66,13.06,9,12.1,13.5,15.5,11.81,14,12.72,13.26,13.82
2/7/2009,Dallas,115,Chicago,114,7,5.3,5.91,6.54,5.31,6.5,4.88,7.1,5,5.52,3,5.88,6.3,5.17
2/7/2009,Houston,107,Minnesota,90,7.5,8.81,8.83,9.02,8.64,7.5,7.81,9,8,10.46,4,8.18,10.78,7.58
2/7/2009,Memphis,78,Toronto,70,1,-2.21,-2.2,-1.57,-2.83,1,-1.82,-1.1,-2,-1.34,-3,-3.65,-2.89,-0.75
2/7/2009,Milwaukee,121,Detroit,126,-4,0.16,2.36,1.2,3.51,-2,0.72,4,2,0.62,1,-4.17,-1.18,3.33
2/7/2009,New Jersey,114,Denver,70,-2.5,-1.64,-3.7,-3.65,-3.81,-2,-1.94,0.2,-0.5,-4.79,-3,-0.13,-0.49,-0.88
2/7/2009,Philadelphia,94,Miami,84,3.5,4.37,2.95,2.45,3.44,4,3.17,6.3,5.5,10.48,5,6.25,1.97,3.5
2/8/2009,Boston,99,San Antonio,105,7,7.81,8.53,6.9,10.07,8,10.17,9.3,11.5,13.15,11,5.03,9.14,8.88
2/8/2009,Cleveland,91,LA Lakers,101,5,4.99,4.13,3.04,5.34,4,4.16,5.5,7.5,4.58,2,5.82,1.27,4.76
2/8/2009,Detroit,97,Phoenix,107,1.5,2.4,2.32,2.85,1.78,1.5,3.17,5,2.5,2.94,1,-0.73,3.69,0.46
2/8/2009,Golden State,116,Utah,96,-1.5,-2.12,-2.99,-2.81,-3.22,-1.5,-3.01,0.2,-2.5,0.84,-2,-4.25,-5.44,-2.27
2/8/2009,Miami,96,Charlotte,92,8,5.82,5.62,6,5.24,7.5,6.49,6.7,5.5,1.8,5,8.88,7.43,3.46
2/8/2009,New orleans,101,Minnesota,97,2.5,8.92,9.56,10.02,9.13,4,8.07,9.1,7,10.96,4,8.58,11.81,9.27
2/8/2009,Oklahoma City,116,Sacramento,113,7,5.9,4.23,2.93,5.52,6.5,2.86,9.2,8.5,8.12,10,3.9,1.58,6.34
2/8/2009,Orlando,101,New Jersey,84,11.5,11.4,11.98,11.29,12.73,11.5,11.17,12.4,13.5,19.19,11,8.53,9.27,14.1
2/8/2009,Portland,109,New York,108,7.5,8.13,8.46,8.02,8.9,9,6.2,9.3,8.5,8.9,9,11.83,8.33,8.02
2/8/2009,Washington,119,Indiana,117,-5,-3.24,-3.01,-2.98,-3.06,-5,-2.84,-1,-5.5,-4.61,-9,-7.08,-2.53,-2.48
2/9/2009,Charlotte,94,LA Clippers,73,1,6.14,7.7,7.14,8.26,2.5,7.5,9.4,.,9.33,9,-0.11,5.78,6.44
2/9/2009,Memphis,85,New orleans,80,2,-5.09,-6.67,-6.85,-6.55,1,-5.64,-3.7,.,-7.54,-4,-2.17,-8.67,-3.43
2/9/2009,Milwaukee,124,Houston,112,-6,-2.06,-0.24,-0.84,0.36,-6.5,-1.23,1.5,.,-3.59,-1,-7.49,-2.47,0.09
2/9/2009,Philadelphia,108,Phoenix,91,3.5,2.66,2.27,1.81,2.73,3.5,3.77,5.5,.,9.2,4,0.59,-0.18,5.01
2/10/2009,Atlanta,111,Washington,90,9,11.55,11.96,12.34,11.6,8.5,10.85,13.3,13.5,11.11,14,15.69,12.96,11.19
2/10/2009,Chicago,107,Detroit,102,2.5,3.15,1.9,1.21,2.58,2.5,1.43,5.9,6.5,2.41,6,3.87,0.07,3.35
2/10/2009,Dallas,118,Sacramento,100,11,13.12,13.13,13.5,12.88,12,8.04,15.7,15,12.42,14,17.5,12.01,11.92
2/10/2009,Golden State,144,New York,127,4,2.33,1.03,0.55,1.48,3,1.66,4,2.5,3.06,1,0,1.14,1.77
2/10/2009,Indiana,96,Cleveland,95,-6.5,-5.6,-7.29,-7.24,-7.58,-6.5,-5.37,-3.5,-4,-4.64,-6,-2.53,-6.12,-6.2
2/10/2009,LA Lakers,105,Oklahoma City,98,12,16.64,18.26,19.47,17.24,14,13.49,17.3,16,13.39,17,17.41,20.24,14.9
2/10/2009,Miami,82,Denver,99,-1,0.92,-0.04,-0.58,0.41,1,1.54,2.8,3,-1.87,3,0.92,-0.08,0.69
2/10/2009,Minnesota,102,Toronto,110,-2.5,1.89,1.73,2.03,1.46,1.5,2.51,4.7,0.5,1.24,5,4.34,1.46,2.85
2/10/2009,New Jersey,93,San Antonio,108,-4.5,-1.95,-2.47,-3.51,-1.65,-5,-0.23,-0.4,-0.5,-4.2,0.01,-3.45,-0.89,-1.51
2/11/2009,Charlotte,101,Washington,89,8.5,9.67,8.37,8.19,8.55,7,8.15,11.7,13.5,8.63,17,13.05,5.48,10.66
2/11/2009,Cleveland,109,Phoenix,92,8.5,9.44,10.35,9.35,11.66,8,9.12,10.6,11,12.54,7,11.78,9.09,8.48
2/11/2009,Detroit,95,Atlanta,99,3.5,3.19,1.29,1.76,0.81,3,1.94,3.9,1,0.54,2,3.63,2.35,2.17
2/11/2009,Houston,94,Sacramento,82,13.5,13.63,13.7,13.26,14.24,13.5,9.69,15.3,15,14.7,13,17.65,13.45,14.54
2/11/2009,LA Clippers,128,New York,124,5,-0.92,-1.98,-1.75,-2.25,2.5,-2.39,0.1,-1.5,-0.94,-4,-0.61,-2.26,-0.72
2/11/2009,Milwaukee,122,Indiana,110,5,3.3,4.01,3.89,4.13,2.5,3.03,5.6,3.5,-1.34,3,3.56,2.65,5.66
2/11/2009,New orleans,77,Boston,89,-7.5,-2.96,-2.58,-1.69,-3.59,-7.5,-3.22,-1.1,-4,-5.5,-9,-6.8,-0.81,-3.19
2/11/2009,Orlando,73,Denver,82,7.5,7.42,6.48,5.31,7.63,7.5,7.1,8.7,10.5,11.4,9,7.04,5.68,9.18
2/11/2009,Philadelphia,91,Memphis,87,11,11.85,10.38,9.75,11.05,12,11.31,13.5,13.5,15.09,14,17.29,8.64,10.82
2/11/2009,Portland,106,Oklahoma City,92,12,11.33,13.35,13.97,12.86,11.5,8.56,12.2,11.5,8.86,11,8.89,13.33,12.09
2/11/2009,Toronto,91,San Antonio,89,-6.5,-3.14,-2.74,-4.43,-1.31,-6.5,-1.1,-1.5,-4,-1.55,-5,-9.46,-0.64,-0.8
2/11/2009,Utah,113,LA Lakers,109,1,-1.23,-3.73,-5.01,-2.58,-2.5,-1.3,-1,1,-5.21,-6,2.17,-4.13,-0.44
2/12/2009,Chicago,93,Miami,95,3.5,3.78,1.96,1.7,2.25,3.5,1.6,6.6,5.5,3.63,5,2.53,2.24,2.7
2/12/2009,Dallas,92,Boston,99,-2.5,-2.06,-3.51,-2.24,-4.83,-4,-3.91,-0.3,-2.5,-8.28,-6,-1.22,-3.28,-1.96
2/12/2009,Golden State,105,Portland,98,3.5,-0.39,-4.08,-4.42,-3.77,-1.5,-1.2,0.4,1,-2.84,-2,3.75,-3.78,-0.58
2/17/2009,Detroit,86,Milwaukee,92,6.5,5.56,3.19,4.18,2.2,6.5,4.05,5.2,4.5,6.58,2,7.89,6.74,2.47
2/17/2009,Houston,114,New Jersey,88,6.5,6.79,7.56,7.29,7.85,6.5,7.32,7.9,6.5,8.29,3,5.49,8.16,7.34
2/17/2009,Indiana,100,Philadelphia,91,2,0.64,0.74,0.44,1.04,1.5,-0.65,1.4,-1.5,3.53,-3,2.78,1.77,0.61
2/17/2009,LA Lakers,96,Atlanta,83,8.5,9.29,9.18,9.54,8.89,9.5,7.58,11,10.5,9.09,11,9.98,9.82,8.27
2/17/2009,New York,112,San Antonio,107,-4,-3.18,-2.92,-4.06,-1.94,-5.5,-1.1,-1.4,-2,-3.56,-3,-4.68,-1.96,-2.07
2/17/2009,Oklahoma City,98,New orleans,100,-3,-3.51,-6.1,-7.19,-5.17,-5,-2.84,-0.3,-0.5,-7.27,1,-0.8,-9.53,-2.46
2/17/2009,Orlando,107,Charlotte,102,8.5,11.6,12.05,11.98,12.22,9.5,11.5,12.2,12,11.86,10,13.46,13.42,11.7
2/17/2009,Phoenix,140,LA Clippers,100,8,11.15,11.15,11.01,11.33,7.5,10.42,11.7,9.5,12.32,10,14.44,12.27,10.72
2/17/2009,Utah,117,Memphis,99,11,11.69,11.19,10.52,11.88,12,11.29,13,12.5,10.52,9,14.08,12.41,11.03
2/17/2009,Washington,111,Minnesota,103,2.5,-0.49,-0.64,-0.61,-0.69,3,-1.28,-0.1,-1.5,2.81,-8,-0.07,-2.05,-1.18
2/18/2009,Charlotte,103,Indiana,94,5.5,3.32,2.54,2.49,2.57,4.5,2.4,5.7,7,-1.04,5,3.89,-0.09,4.65
2/18/2009,Dallas,113,New Jersey,98,8,7.84,7.3,7.61,7.03,7,6.76,8.9,8,7.12,6,12.06,6.39,8.62
2/18/2009,Golden State,121,LA Lakers,129,-4.5,-4.4,-8.29,-9.24,-7.46,-6,-5.42,-3.8,-1.5,-10.77,-4,1.48,-10.69,-4.01
2/18/2009,LA Clippers,119,Phoenix,142,-8,-4.92,-5.33,-4.86,-5.88,-7,-5.47,-3.1,-5.5,-6.32,-10,0.54,-6.27,-4.32
2/18/2009,Miami,104,Minnesota,111,9.5,7.5,7.53,8.34,6.75,9.5,7.12,7.5,10,7.06,7,5.46,5.09,7.86
2/18/2009,Milwaukee,104,Chicago,113,-1.5,1.63,4.3,3.9,4.7,-1,3.26,4.5,2,2.41,3,-3.04,2.6,2.16
2/18/2009,New orleans,117,Orlando,85,1.5,-0.67,-1.17,-0.39,-1.99,1.5,-2.1,0.3,-2.5,0.96,-6,0.31,2.17,-1.21
2/18/2009,Philadelphia,89,Denver,101,0,-0.13,-0.36,-1.34,0.52,0,1.44,2.4,1.5,0.21,0.01,-3.61,-0.52,0.68
2/18/2009,Portland,94,Memphis,90,11.5,12.32,13.04,12.64,13.45,12,10.76,14.2,14,12.94,13,13.8,12.63,13.75
2/18/2009,Sacramento,100,Atlanta,105,-6,-4.78,-7.02,-6.87,-7.21,-5.5,-2.96,-4.5,-8.5,-7.93,-6,-3.49,-6.37,-4.28
2/18/2009,Toronto,76,Cleveland,93,-7.5,-5.08,-7.13,-6.69,-7.87,-7.5,-5.95,-2.7,-4,-6.3,-5,-2.98,-5.83,-6.58
2/19/2009,Detroit,79,San Antonio,83,1,-0.83,-0.83,-1.39,-0.4,0,1.57,-1,-3.5,1.96,-3,-5.53,2.4,-1.01
2/19/2009,Utah,90,Boston,85,-2,-2.36,-3.84,-3.91,-3.83,0,-2.61,-1.2,-2,-5.76,-6,-4.93,-3.23,-2.85
2/20/2009,Charlotte,80,Orlando,92,-2,-3.73,-5.13,-5.31,-4.97,-2.5,-4.55,-0.7,-0.5,-5.86,-1,-5.36,-7.42,-4.02
2/20/2009,Chicago,116,Denver,99,-2.5,-0.76,-2.23,-3.02,-1.54,-2.5,-1.2,1.1,-1,-1.69,-2,-1.19,-1.35,-1.57
2/20/2009,Houston,93,Dallas,86,3,4.02,3.81,3.03,4.55,4,4.29,4.8,5,4.17,3,5.56,4.77,4.37
2/20/2009,LA Lakers,115,New orleans,111,8.5,8.01,8.33,8.71,8.06,9,7.34,10.3,11,8.63,9,7.98,7.71,8.21
2/20/2009,Memphis,106,Sacramento,115,6,4.91,5.11,4.95,5.3,5.5,1.49,7.2,7,4.93,7,7.97,2.65,4.95
2/20/2009,Milwaukee,103,Cleveland,111,-7.5,-5.91,-5.9,-5.66,-6.46,-8,-5.07,-3,-5,-8.44,-5,-5.87,-6.48,-5.35
2/20/2009,Minnesota,105,Indiana,112,3,1.16,1.08,1.26,0.89,2.5,1.29,4.4,0.01,-2.66,2,-0.27,2.48,2.18
2/20/2009,New Jersey,96,Washington,107,7.5,8.83,8.1,8.65,7.54,7.5,7.19,10.7,10,6.04,13,10.93,9.21,7.24
2/20/2009,New York,127,Toronto,97,3,3.48,3.05,3.32,2.78,3,3.14,5.4,7.5,-1.08,5,8.47,1.73,3.44
2/20/2009,Phoenix,140,Oklahoma City,118,7.5,10.89,11.42,12.28,10.75,10,8.33,11.2,11.5,11.89,11,10.41,12.42,9.17
2/20/2009,Portland,108,Atlanta,98,4.5,4.61,4.61,4.25,4.95,5,3.14,6.3,6.5,3.94,6,4.03,2.91,4.28
2/21/2009,Dallas,116,Sacramento,95,13,12.72,13.07,13.32,12.91,13,8.85,14.9,14.5,12.92,14,12.05,12.01,13.13
2/21/2009,Golden State,133,Oklahoma City,120,7.5,6.83,6.65,7.1,6.35,8,5.58,8.1,7.5,5.13,8,6.56,6.55,7.41
2/21/2009,Miami,97,Philadelphia,91,3.5,2.6,2.74,3.28,2.19,4.5,1.86,2.9,1.5,1.93,1,2.38,3.34,2.22
2/21/2009,Utah,102,New orleans,88,8,4.41,2.17,1.63,2.73,7,3.89,4.7,6.5,1.06,4,11.18,0.58,5.17
2/21/2009,Washington,67,San Antonio,98,-7.5,-7.54,-7.41,-8.49,-6.47,-8,-5.17,-6.4,-10.5,-4.45,-11,-6.55,-6.91,-8.24
2/22/2009,Cleveland,99,Detroit,78,9,11.02,12.66,11.67,13.9,10,10.29,13.5,15,10.86,13,9.11,8.74,12.71
2/22/2009,Houston,99,Charlotte,78,6,7.87,7.94,8.36,7.55,6.5,7.65,8.6,7,9.52,6,2.43,11.89,6.96
2/22/2009,Indiana,98,Chicago,91,.,1.06,2.43,2.06,2.8,.,1.75,2.5,0.5,5.43,-1,0.26,2.6,2.01
2/22/2009,Milwaukee,120,Denver,117,-3,-1.88,-1.39,-2.69,-0.18,-4,-0.99,-0.5,-3,-2.28,-2,-0.84,-1.75,-0.96
2/22/2009,Minnesota,108,LA Lakers,111,-9.5,-7.5,-8.83,-9.98,-7.87,-10,-6.67,-5.2,-8.5,-11.07,-8,-7.84,-8.73,-6.34
2/22/2009,Orlando,122,Miami,99,9,9.39,9.65,9.02,10.28,9.5,8.69,11.4,12,9.42,9,10.45,8.76,11.51
2/22/2009,Phoenix,108,Boston,128,1.5,-1.28,-3.67,-3.29,-4.16,-1,-3.26,-0.5,0.5,-5.2,-1,-2.57,-3.92,-2.9
2/22/2009,Portland,116,LA Clippers,87,15.5,12.94,14.02,13.47,14.67,15,12.85,14.8,15,14.18,16,15.09,13.18,13.94
2/22/2009,Toronto,111,New York,100,3,2.66,2.67,2.65,2.68,3.5,1.81,3.4,-3,7.08,-3,4.23,4.27,1.77
2/23/2009,Denver,76,Boston,114,-1.5,-0.54,-1.46,-0.38,-2.58,-2,-2.39,1,0.01,-4.34,-4,0.36,-2.56,-0.14
2/23/2009,LA Clippers,118,Golden State,105,-4,-3.1,-0.98,0,-2.06,-5,-3.9,-1.2,-5,0.44,-9,-8.63,-0.4,-5.09
2/23/2009,New Jersey,98,Philadelphia,96,-2,-0.23,0.19,0.81,-0.45,-1,-1.53,1.4,-2.5,0.72,-3,-6.43,2.41,-0.68
2/23/2009,New York,123,Indiana,119,6.5,3.58,2.63,2.85,2.41,6,2.13,5.4,6.5,-1.96,3,7.42,2.38,4.24
2/23/2009,Sacramento,105,New orleans,112,-8.5,-6.07,-7.68,-7.5,-7.91,-7.5,-3.54,-4.9,-8,-8.39,-7,-5.19,-8.48,-5.96
2/23/2009,Utah,108,Atlanta,89,7.5,5.55,3.72,3.08,4.35,7,5.3,6.2,7.5,1.52,7,6.55,2.69,4.44
2/24/2009,Chicago,120,Orlando,102,-1.5,-2.15,-4.2,-4.07,-4.34,-3,-4.01,0.7,-0.5,-4.25,-1,-6.54,-3.93,-3.73
2/24/2009,Cleveland,94,Memphis,79,15.5,17.55,19.1,18.41,20.02,14.5,17.05,19.3,19,18.1,18,13.39,17.81,17.7
2/24/2009,Houston,98,Portland,94,4.5,4.45,2.62,2.67,2.58,4,4.27,4.7,4.5,2.22,3,7.33,4.5,3.04
2/24/2009,Miami,103,Detroit,91,4,3.24,3.96,4.08,3.83,4,3.49,5.1,4.5,0.84,5,7.52,0.83,3.95
2/24/2009,Oklahoma City,93,LA Lakers,107,-7.5,-9.73,-11.94,-13.79,-10.51,-9,-8.19,-6.9,-6.5,-12.9,-9,-7.01,-14.24,-8.28
2/24/2009,Phoenix,112,Charlotte,102,7,7.76,6.94,7.26,6.63,7.5,6.31,8,8,8.44,8,3.8,9.48,6.15
2/24/2009,San Antonio,93,Dallas,76,5,5.08,5.31,5.56,5.13,4,3.27,7.9,9,3.29,5,1.81,3.31,5.26
2/24/2009,Toronto,118,Minnesota,110,6.5,5.89,5.06,5.45,4.71,7,3.73,6,5.5,7.78,3,9.46,4.17,3.71
2/25/2009,Dallas,116,Milwaukee,96,7.5,7.29,5.42,6.49,4.39,7.5,5.01,8.3,8.5,7.33,6,10.05,7.03,2.83
2/25/2009,Denver,110,Atlanta,109,9,5.92,5.45,5.97,5.02,8.5,4.86,7.6,7.5,2.94,6,5.53,3.36,5.29
2/25/2009,Indiana,104,Memphis,99,7.5,8.76,8.78,8.38,9.19,7.5,8.26,10.8,8.5,9.68,10,10.57,8.33,9.75
2/25/2009,LA Clippers,93,Boston,91,-10,-12.52,-13.07,-11.89,-14.55,-8,-13.95,-11.3,-15.5,-14.52,-21,-14.5,-13.19,-13.61
